"Id_Restaurant","id_franchise","latitude","longitude","Score","appreciation"
10070,"HDE","37.313","-80.0064","4.482532105509434",NULL
10071,"HDE","37.2353","-80.0052","3.646674420712473",NULL
10072,"HDE","37.2247","-79.9827","3.0732727034381764",NULL
10073,"HDE","37.3477","-79.9526","4.76435724156225",NULL
10074,"HDE","37.0027","-79.8817","3.6932792250441215",NULL
10075,"HDE","37.2774","-79.0996","2.131540306924702",NULL
10076,"HDE","36.9299","-82.3376","4.967454073246958",NULL
10077,"HDE","37.2878","-80.093","4.137940669477844",NULL
10078,"HDE","37.298","-80.0291","2.2371718596505645",NULL
10079,"HDE","37.2757","-80.0368","3.4928358349024737",NULL
10080,"HDE","37.5907","-76.5949","2.665212375909486",NULL
10081,"HDE","36.9566","-76.6037","2.3407161538303405",NULL
10082,"HDE","36.7026","-78.906","2.0313014048528055",NULL
10083,"HDE","36.6873","-78.8997","3.302162573316086",NULL
10084,"HDE","36.7178","-78.1168","2.29513991889612",NULL
10085,"HDE","38.2342","-77.558","2.6366310387837943",NULL
10086,"HDE","38.4711","-77.413","4.985924629065944",NULL
10087,"HDE","36.7391","-79.9425","4.15021420095758",NULL
10088,"HDE","38.1525","-79.0739","4.257641858727816",NULL
10089,"HDE","36.637","-80.2702","4.9059952879348145",NULL
10090,"HDE","38.033","-79.0399","3.271253834768695",NULL
10091,"HDE","36.7322","-76.5984","2.7587913778352346",NULL
10092,"HDE","36.7597","-76.5873","3.2572918452381576",NULL
10093,"HDE","36.7383","-76.592","2.5862497353597513",NULL
10094,"HDE","37.132","-81.492","2.1800606672906446",NULL
10095,"HDE","38.6279","-78.7788","3.650276025999945",NULL
10096,"HDE","37.3862","-79.9028","2.9925961157262",NULL
10097,"HDE","38.1846","-78.9233","4.9428217496799745",NULL
10098,"HDE","36.8197","-76.121","4.180934858395304",NULL
10099,"HDE","36.842","-76.0889","3.67085866107411",NULL
10100,"HDE","36.795","-76.1177","4.361011425551599",NULL
10101,"HDE","36.7892","-75.9973","3.900261921678882",NULL
10102,"HDE","36.876","-76.0395","3.518876487665877",NULL
10103,"HDE","36.8421","-76.0471","4.776555354274014",NULL
10104,"HDE","36.8625","-76.1325","4.325833898556296",NULL
10105,"HDE","36.8838","-76.1834","3.361333680686971",NULL
10106,"HDE","36.8445","-76.1522","2.293170440725093",NULL
10107,"HDE","36.8118","-76.2047","4.97911416665027",NULL
10108,"HDE","36.8153","-76.1642","3.5386786314857437",NULL
10109,"HDE","37.9613","-76.7764","4.958586397298365",NULL
10110,"HDE","37.0315","-77.0862","4.332065192453831",NULL
10111,"HDE","38.0722","-78.9003","2.5446261943562627",NULL
10112,"HDE","37.5369","-76.8","3.0617768128572904",NULL
10113,"HDE","37.2726","-76.6806","4.368015095527813",NULL
10114,"HDE","37.3404","-76.7543","3.134827412609213",NULL
10115,"HDE","36.9796","-82.584","2.8522124538083413",NULL
10116,"HDE","38.8698","-78.5228","4.781439544427554",NULL
10117,"HDE","36.9523","-81.0729","4.703414936106843",NULL
10118,"HDE","37.1164","-76.4639","2.1229961280843663",NULL
10119,"HDE","45.3065","-92.3623","2.2264276339645175",NULL
10120,"HDE","45.1422","-89.1524","4.900407294359008",NULL
10121,"HDE","44.2947","-88.3756","3.3612532567177347",NULL
10122,"HDE","46.5883","-90.893","2.456162015017265",NULL
10123,"HDE","44.9419","-92.3738","4.403176514175045",NULL
10124,"HDE","44.3038","-90.8441","2.6682622193335876",NULL
10125,"HDE","45.0992","-91.5007","2.018795012179641",NULL
10126,"HDE","44.9287","-90.3152","2.6593561120116496",NULL
10127,"HDE","43.0479","-88.3915","2.3483281967071825",NULL
10128,"HDE","42.9746","-90.133","3.7933270627799667",NULL
10129,"HDE","44.7933","-91.5092","3.905221922416132",NULL
10130,"HDE","44.8072","-91.471","4.131121080709443",NULL
10131,"HDE","44.8494","-91.4746","2.065145687336451",NULL
10132,"HDE","42.986","-90.6554","3.0615294923908745",NULL
10133,"HDE","43.7531","-88.4504","3.6010505332268474",NULL
10134,"HDE","43.7844","-88.4734","3.4278895003112275",NULL
10135,"HDE","44.5235","-88.1002","3.407478748601642",NULL
10136,"HDE","44.4748","-88.0751","4.695703752551919",NULL
10137,"HDE","44.5053","-88.0694","3.6726144183960763",NULL
10138,"HDE","44.4655","-87.9481","2.1854784762982766",NULL
10139,"HDE","46.0144","-91.4865","3.670153566011245",NULL
10140,"HDE","42.7189","-88.9949","4.437595191536377",NULL
10141,"HDE","42.679","-89.0026","2.5742162886258004",NULL
10142,"HDE","44.2599","-88.2737","3.198758679374681",NULL
10143,"HDE","43.7725","-91.2174","3.1303469071921066",NULL
10144,"HDE","43.8417","-91.2485","2.0887482341452435",NULL
10145,"HDE","43.1315","-89.3","4.062023751457745",NULL
10146,"HDE","44.6534","-90.1827","4.553955072906776",NULL
10147,"HDE","45.1388","-90.3331","3.0444013284588927",NULL
10148,"HDE","45.1829","-89.6829","2.3475175953058924",NULL
10149,"HDE","43.1103","-89.5095","4.571925581487736",NULL
10150,"HDE","45.8754","-89.7868","4.136423058717031",NULL
10151,"HDE","44.1751","-88.4848","4.348393501507097",NULL
10152,"HDE","44.5526","-90.5956","2.9622722205266783",NULL
10153,"HDE","44.8923","-87.8843","2.330582310571618",NULL
10154,"HDE","44.0393","-88.7405","3.666133632360075",NULL
10155,"HDE","44.0205","-88.543","3.5907709433486206",NULL
10156,"HDE","43.9943","-88.5789","3.913463057234809",NULL
10157,"HDE","44.5791","-91.2021","2.2593078312399077",NULL
10158,"HDE","45.9262","-90.4513","4.253684552977323",NULL
10159,"HDE","43.0397","-91.1394","3.784947455491566",NULL
10160,"HDE","44.6641","-88.2308","4.7457230548452",NULL
10161,"HDE","42.7177","-87.8463","3.8489466102183973",NULL
10162,"HDE","45.6335","-89.3811","4.107378755795098",NULL
10163,"HDE","45.4822","-91.7335","3.833391905556833",NULL
10164,"HDE","44.8979","-89.6123","2.6139826508562147",NULL
10165,"HDE","42.9593","-87.879","4.2142598912950096",NULL
10166,"HDE","44.7819","-88.5857","2.058789660729848",NULL
10167,"HDE","43.7507","-87.7481","4.069590371593455",NULL
10168,"HDE","43.7943","-87.7652","3.7891674096204433",NULL
10169,"HDE","44.5294","-89.5747","2.2166475469965987",NULL
10170,"HDE","44.5051","-89.5674","3.7965950255816288",NULL
10171,"HDE","44.842","-87.371","4.594732698365224",NULL
10172,"HDE","42.6978","-87.8933","2.5859125813416406",NULL
10173,"HDE","46.7205","-92.0997","2.1821223711252635",NULL
10174,"HDE","43.133","-88.2094","2.591425384962027",NULL
10175,"HDE","43.1934","-88.7177","3.8702378040750403",NULL
10176,"HDE","43.014","-88.2306","2.780375527844533",NULL
10177,"HDE","44.3581","-89.0963","2.6806815919762657",NULL
10178,"HDE","44.9574","-89.6681","4.303917933972015",NULL
10179,"HDE","44.3781","-89.817","4.19083527019036",NULL
10180,"HDE","38.4127","-82.3135","4.71757433975295",NULL
10181,"HDE","37.7694","-81.0669","3.847830645317117",NULL
10182,"HDE","37.7929","-81.2159","3.983611333673206",NULL
10183,"HDE","37.8046","-81.1835","3.6267438347755268",NULL
10184,"HDE","38.4061","-81.5393","3.426403120316556",NULL
10185,"HDE","37.265","-81.2349","4.790156480712546",NULL
10186,"HDE","38.2661","-82.2063","4.793378698816537",NULL
10187,"HDE","39.285","-80.2519","2.6676261180889984",NULL
10188,"HDE","38.9791","-80.2246","4.101566831685129",NULL
10189,"HDE","37.9463","-82.0371","4.770652132889584",NULL
10190,"HDE","38.3612","-81.6228","4.071522186375554",NULL
10191,"HDE","39.2728","-80.3223","4.644766251591223",NULL
10192,"HDE","38.9228","-79.8435","2.6494542686755858",NULL
10193,"HDE","39.4504","-80.175","3.444151961459827",NULL
10194,"HDE","37.6141","-81.8668","4.699402180481703",NULL
10195,"HDE","38.4115","-82.485","3.5942417681993506",NULL
10196,"HDE","38.4485","-81.94","2.720326530564219",NULL
10197,"HDE","39.4699","-79.6738","3.2314644087317843",NULL
10198,"HDE","37.8136","-80.431","4.815696739861644",NULL
10199,"HDE","37.73","-81.8616","3.3232245437290926",NULL
10200,"HDE","38.239","-81.5572","4.83857442219447",NULL
10201,"HDE","39.0519","-78.9745","3.1330650308668044",NULL
10202,"HDE","39.6249","-79.9248","2.0642505134869595",NULL
10203,"HDE","39.6579","-79.9623","3.976537444863562",NULL
10204,"HDE","37.7112","-81.6032","3.2385220101435612",NULL
10205,"HDE","39.233","-81.5415","4.354560784760974",NULL
10206,"HDE","39.2648","-81.5372","3.92111378818457",NULL
10207,"HDE","39.2923","-81.5261","3.788102858663996",NULL
10208,"HDE","39.1495","-80.0366","4.528499736131932",NULL
10209,"HDE","37.3609","-81.0552","2.5559772296272723",NULL
10210,"HDE","37.3612","-81.099","3.2426010717108316",NULL
10211,"HDE","37.969","-80.7657","4.1466953799954736",NULL
10212,"HDE","37.7075","-81.2508","3.4110457439662913",NULL
10213,"HDE","38.3675","-81.6864","4.16912420409147",NULL
10214,"HDE","38.2839","-80.8446","3.8275752114784316",NULL
10215,"HDE","39.3242","-81.5503","4.264234673783563",NULL
10216,"HDE","39.0469","-80.4977","3.9381681199543244",NULL
10217,"HDE","40.0769","-80.6952","3.6528275032902005",NULL
10218,"HDE","37.8002","-80.291","2.0031508697006233",NULL
10219,"HDE","44.3543","-106.694","2.919684851886617",NULL
10220,"HDE","42.8493","-106.336","2.175282252435748",NULL
10221,"HDE","42.8501","-106.271","2.1216048425057634",NULL
10222,"HDE","41.1338","-104.813","4.245983074192764",NULL
10223,"HDE","44.293","-105.495","2.3362024397260024",NULL
10224,"HDE","41.3153","-105.593","4.9554198575750155",NULL
10225,"INO","34.1059","-118.135","3.8178086739477077",NULL
10226,"INO","33.8249","-117.959","3.5296246031054572",NULL
10227,"INO","33.8596","-117.792","4.910614074081595",NULL
10228,"INO","34.1448","-118.031","4.45273888083068",NULL
10229,"INO","35.4964","-120.684","3.074621941735768",NULL
10230,"INO","38.9018","-121.075","3.873052900036403",NULL
10231,"INO","33.4602","-112.341","3.9503485496275785",NULL
10232,"INO","34.1176","-117.907","3.837379456026131",NULL
10233,"INO","35.296","-119.027","2.3298462511162255",NULL
10234,"INO","35.3544","-119.058","4.689557346712004",NULL
10235,"INO","34.0681","-117.974","4.124739440060322",NULL
10236,"INO","34.8492","-117.083","2.1883002234099544",NULL
10237,"INO","37.9615","-121.748","4.008157250116811",NULL
10238,"INO","33.8475","-118.028","4.123931072092842",NULL
10239,"INO","34.1851","-118.316","2.77645169126435",NULL
10240,"INO","34.2168","-119.053","3.504816050589037",NULL
10241,"INO","33.1229","-117.325","4.0874600498176505",NULL
10242,"INO","32.9818","-117.077","3.9279787979907446",NULL
10243,"INO","39.1103","-119.776","4.791897291224846",NULL
10244,"INO","33.306","-111.889","2.9565293426526544",NULL
10245,"INO","33.32","-111.964","4.964087135398977",NULL
10246,"INO","39.7257","-121.806","2.117727967786762",NULL
10247,"INO","33.9991","-117.72","3.809596756470259",NULL
10248,"INO","33.9902","-117.916","4.211924659247579",NULL
10249,"INO","34.0276","-117.835","2.5533625236349806",NULL
10250,"INO","33.8442","-117.537","2.9198148004673876",NULL
10251,"INO","33.8819","-117.613","3.841663586898926",NULL
10252,"INO","33.6436","-117.923","3.4003239724825374",NULL
10253,"INO","34.1053","-117.873","3.418199843484744",NULL
10254,"INO","33.9918","-118.446","4.12402563814276",NULL
10255,"INO","37.688","-122.471","2.9363524321318324",NULL
10256,"INO","38.5409","-121.738","3.56179252810377",NULL
10257,"INO","34.0004","-117.844","4.328181324119843",NULL
10258,"INO","33.936","-118.124","3.2831708385298546",NULL
10259,"INO","32.8195","-116.962","2.774109287398618",NULL
10260,"INO","38.4239","-121.39","4.0314226058820335",NULL
10261,"INO","38.257","-122.065","3.2746087343250694",NULL
10262,"INO","34.0749","-117.436","2.20069453479244",NULL
10263,"INO","33.6808","-117.669","4.671401637993908",NULL
10264,"INO","37.5022","-121.971","3.9938115005690733",NULL
10265,"INO","36.7057","-119.771","2.3308741319938378",NULL
10266,"INO","36.7961","-119.79","2.103828160289092",NULL
10267,"INO","36.8082","-119.883","4.70025963406113",NULL
10268,"INO","36.8521","-119.791","2.7156063419254517",NULL
10269,"INO","33.8599","-117.924","2.590277089646694",NULL
10270,"INO","33.7666","-117.972","2.3182348761234515",NULL
10271,"INO","37.0237","-121.564","4.536235497839959",NULL
10272,"INO","34.1451","-118.255","2.311368264077433",NULL
10273,"INO","34.1493","-118.227","2.907145823708154",NULL
10274,"INO","34.1181","-117.829","2.59401512077306",NULL
10275,"INO","34.4429","-119.791","4.222417654882687",NULL
10276,"INO","34.0196","-117.987","2.120875168793119",NULL
10277,"INO","33.7472","-117.002","3.222686112682007",NULL
10278,"INO","36.0636","-115.034","4.859135319459389",NULL
10279,"INO","34.4268","-117.364","2.306363063939078",NULL
10280,"INO","34.4708","-117.291","4.907041491829052",NULL
10281,"INO","34.0981","-118.342","3.0809490132563617",NULL
10282,"INO","33.6997","-117.989","4.583112335773526",NULL
10283,"INO","33.9871","-118.225","3.7209615841393076",NULL
10284,"INO","33.7129","-116.233","2.3307819925826143",NULL
10285,"INO","33.9456","-118.331","4.663831506213862",NULL
10286,"INO","33.6507","-117.841","3.6946670533009316",NULL
10287,"INO","32.8195","-117.149","3.3821654215723855",NULL
10288,"INO","35.9881","-119.96","2.319872855681835",NULL
10289,"INO","35.2185","-114.037","3.0658329040743286",NULL
10290,"INO","33.9245","-117.924","2.8869350692859967",NULL
10291,"INO","33.8833","-118.026","3.775889451363658",NULL
10292,"INO","34.0376","-117.952","2.4216931194885154",NULL
10293,"INO","34.1132","-117.765","4.024157969793151",NULL
10294,"INO","33.6137","-117.709","4.768511676184279",NULL
10295,"INO","33.566","-117.707","3.3398171015461515",NULL
10296,"INO","33.5457","-117.674","3.4316555978841747",NULL
10297,"INO","33.6638","-117.298","2.8694328152211854",NULL
10298,"INO","34.4735","-114.348","2.0296188175970915",NULL
10299,"INO","33.8608","-118.125","2.1489801488206313",NULL
10300,"INO","34.7041","-118.167","2.4744903345419225",NULL
10301,"INO","36.1952","-115.247","3.670813682934212",NULL
10302,"INO","36.1445","-115.18","2.867028225291942",NULL
10303,"INO","36.1043","-115.137","3.300027305106354",NULL
10304,"INO","36.1091","-115.181","2.5193641642695406",NULL
10305,"INO","36.1607","-115.062","3.407698773591818",NULL
10306,"INO","36.0207","-115.118","2.252869367453131",NULL
10307,"INO","35.1602","-114.575","4.006450305192088",NULL
10308,"INO","32.7427","-117.044","3.3878290809852087",NULL
10309,"INO","37.7","-121.773","3.6882425302402746",NULL
10310,"INO","38.1156","-121.308","4.618683728338395",NULL
10311,"INO","33.7912","-118.14","4.117451978019739",NULL
10312,"INO","33.7585","-118.111","2.8901323838637905",NULL
10313,"INO","33.8314","-118.086","3.0714021127445656",NULL
10314,"INO","37.7974","-121.193","3.2558749684411286",NULL
10315,"INO","37.2991","-120.481","2.5284045303536806",NULL
10316,"INO","33.3839","-111.806","4.941403891644859",NULL
10317,"INO","37.8967","-122.516","3.045141567854877",NULL
10318,"INO","37.6004","-122.384","4.28257254015608",NULL
10319,"INO","37.4264","-121.922","4.542953141752381",NULL
10320,"INO","32.9174","-117.123","4.101068990593815",NULL
10321,"INO","32.7712","-117.144","4.674533825817425",NULL
10322,"INO","37.6999","-121.067","2.6481882241748083",NULL
10323,"INO","34.2804","-118.867","4.476653773305248",NULL
10324,"INO","33.9423","-117.261","2.124703344285458",NULL
10325,"INO","37.1522","-121.654","2.6082823967459134",NULL
10326,"INO","37.4198","-122.093","3.5840332395987122",NULL
10327,"INO","37.3809","-122.074","4.207118855446353",NULL
10328,"INO","38.2808","-122.276","4.495289275738117",NULL
10329,"INO","32.6603","-117.107","4.75067554044282",NULL
10330,"INO","34.376","-118.564","4.098432034499053",NULL
10331,"INO","33.9083","-117.561","2.875826203496969",NULL
10332,"INO","34.1771","-118.382","2.4319112053482743",NULL
10333,"INO","34.2498","-118.502","2.73299051455985",NULL
10334,"INO","33.9015","-118.082","4.463074718515205",NULL
10335,"INO","37.7392","-122.201","3.752272677946924",NULL
10336,"INO","33.2386","-117.298","4.067679490912416",NULL
10337,"INO","34.069","-117.611","3.7177067582621306",NULL
10338,"INO","34.0334","-117.669","3.6558343993870044",NULL
10339,"INO","34.0686","-117.558","3.3271634789954883",NULL
10340,"INO","33.8323","-117.836","3.3279201703352035",NULL
10341,"INO","33.7879","-117.816","2.73312292327342",NULL
10342,"INO","34.2354","-119.179","2.7278009821116456",NULL
10343,"INO","32.8081","-117.219","4.1556980017740806",NULL
10344,"INO","34.5797","-118.129","3.8303667891198283",NULL
10345,"INO","34.2218","-118.431","3.725790107963485",NULL
10346,"INO","33.5996","-111.98","4.908125679672779",NULL
10347,"INO","34.1496","-118.107","2.2954428347240388",NULL
10348,"INO","33.9678","-117.464","2.108124987290097",NULL
10349,"INO","33.638","-112.233","2.7733253227933314",NULL
10350,"INO","38.2352","-122.622","3.6761667396806335",NULL
10351,"INO","33.6629","-112.117","4.636227338095343",NULL
10352,"INO","33.6753","-111.977","2.2033673750125367",NULL
10353,"INO","34.0007","-118.083","3.805366124315778",NULL
10354,"INO","37.9889","-122.311","2.5186106949400817",NULL
10355,"INO","38.006","-121.838","4.4000241449541955",NULL
10356,"INO","33.8739","-117.878","2.1189885288522436",NULL
10357,"INO","38.7205","-120.833","4.056780649978746",NULL
10358,"INO","37.7","-121.908","2.2463014814861735",NULL
10359,"INO","34.0777","-117.719","2.677787190042345",NULL
10360,"INO","34.0259","-117.749","3.1034802002414756",NULL
10361,"INO","34.2756","-118.568","4.842353379271314",NULL
10362,"INO","34.5519","-112.41","2.2952545612709017",NULL
10363,"INO","38.6152","-121.269","3.3461235608840783",NULL
10364,"INO","34.1062","-117.528","4.65211745372571",NULL
10365,"INO","34.1064","-117.61","3.037503269540646",NULL
10366,"INO","40.5857","-122.349","4.61317670508077",NULL
10367,"INO","33.892","-118.362","4.260101494562897",NULL
10368,"INO","39.4529","-119.778","2.2439827578228506",NULL
10369,"INO","33.9357","-117.404","3.1924027345447232",NULL
10370,"INO","38.3615","-122.714","3.1112931037910037",NULL
10371,"INO","34.0838","-118.073","2.385116668653933",NULL
10372,"INO","38.7896","-121.282","4.158742497586175",NULL
10373,"INO","38.7584","-121.259","4.34696994346819",NULL
10374,"INO","38.6367","-121.503","3.26798010216663",NULL
10375,"INO","36.6797","-121.641","3.054378356218635",NULL
10376,"INO","34.0666","-117.262","4.754574962382029",NULL
10377,"INO","34.1025","-117.301","2.170652079238099",NULL
10378,"INO","32.752","-117.206","3.7105765642436808",NULL
10379,"INO","34.2779","-118.453","3.083957529457898",NULL
10380,"INO","37.8078","-122.418","3.3932714562621227",NULL
10381,"INO","37.33","-121.812","2.376108118776667",NULL
10382,"INO","37.2491","-121.859","2.6632371703980264",NULL
10383,"INO","33.1347","-117.178","3.9871268318712545",NULL
10384,"INO","33.7536","-118.309","4.481401277733042",NULL
10385,"INO","37.7786","-121.977","2.495986755546175",NULL
10386,"INO","33.7029","-117.885","3.9723752820072473",NULL
10387,"INO","33.7518","-117.885","2.965611370442938",NULL
10388,"INO","37.3882","-121.983","3.212879319750238",NULL
10389,"INO","34.425","-118.539","2.8531295148787903",NULL
10390,"INO","34.423","-118.423","2.13871219820854",NULL
10391,"INO","33.9397","-118.047","4.738656889871864",NULL
10392,"INO","34.9372","-120.419","2.4893402531057687",NULL
10393,"INO","33.6368","-111.92","4.479752048594575",NULL
10394,"INO","34.1522","-118.449","4.169129061037482",NULL
10395,"INO","34.2828","-118.691","3.3495834897360246",NULL
10396,"INO","39.5357","-119.753","2.5517152057221293",NULL
10397,"INO","37.9847","-121.345","3.6037108387488743",NULL
10398,"INO","34.1347","-118.36","4.062588903201412",NULL
10399,"INO","37.3614","-122.025","2.587690821888621",NULL
10400,"INO","33.5146","-117.159","2.3062262217213365",NULL
10401,"INO","33.5055","-117.061","3.556911722236351",NULL
10402,"INO","33.4274","-111.93","2.248922183821489",NULL
10403,"INO","34.0924","-118.039","3.089217648878484",NULL
10404,"INO","34.1831","-118.912","4.275103756075431",NULL
10405,"INO","33.8173","-116.402","4.748270736664297",NULL
10406,"INO","33.8029","-118.328","4.3400666252949",NULL
10407,"INO","33.8315","-118.288","2.2492970223682174",NULL
10408,"INO","37.7615","-121.434","4.510915671393128",NULL
10409,"INO","34.2411","-118.267","4.681676773577611",NULL
10410,"INO","37.5204","-120.881","4.890177481794693",NULL
10411,"INO","33.723","-117.794","4.976823782839671",NULL
10412,"INO","37.5993","-122.067","4.270575569038547",NULL
10413,"INO","34.107","-117.686","4.880058285439747",NULL
10414,"INO","38.3667","-121.959","3.8469933756275405",NULL
10415,"INO","34.2017","-118.501","2.0080064342397392",NULL
10416,"INO","34.2147","-118.449","2.1677129163619053",NULL
10417,"INO","34.2682","-119.273","2.3784631116116293",NULL
10418,"INO","36.3137","-119.314","2.0378359553406553",NULL
10419,"INO","33.1846","-117.285","4.237363604721764",NULL
10420,"INO","34.0899","-117.941","4.161410695839025",NULL
10421,"INO","34.0712","-117.883","3.913434511066014",NULL
10422,"INO","34.0265","-118.394","4.332047919407197",NULL
10423,"INO","33.9538","-118.396","3.8555078636290174",NULL
10424,"INO","33.7589","-118.02","3.4363829369766865",NULL
10425,"INO","34.0626","-118.448","2.99577302137014",NULL
10426,"INO","34.1721","-118.566","4.324166395615509",NULL
10427,"INO","32.6987","-114.598","4.104839143306675",NULL
10428,"JIB","39.1802","-89.6624","2.067119004198083",NULL
10429,"JIB","29.7105","-95.1242","3.8495785097251822",NULL
10430,"JIB","35.3542","-119.003","4.352070329770275",NULL
10431,"JIB","29.3935","-100.905","2.3310116591069434",NULL
10432,"JIB","47.6188","-122.321","2.296156158225623",NULL
10433,"JIB","34.0623","-117.75","2.104616551655094",NULL
10434,"JIB","32.97","-96.3316","4.325496124823664",NULL
10435,"JIB","37.8117","-121.293","2.7876781591568847",NULL
10436,"JIB","37.4948","-120.846","2.727402687132599",NULL
10437,"JIB","31.5225","-97.1689","4.824336336137828",NULL
10438,"JIB","33.8411","-117.889","3.380794516417703",NULL
10439,"JIB","34.1321","-118.001","3.70855504288277",NULL
10440,"JIB","46.3093","-120.016","2.368054491145287",NULL
10441,"JIB","33.5948","-96.6063","3.824751849647252",NULL
10442,"JIB","36.089","-86.6506","4.980403819977318",NULL
10443,"JIB","30.2982","-97.7188","3.3959962544486926",NULL
10444,"JIB","33.9018","-118.292","4.752645088497523",NULL
10445,"JIB","29.6206","-95.2856","2.6013455999089556",NULL
10446,"JIB","21.3085","-157.861","3.5378463168009344",NULL
10447,"JIB","46.9355","-122.595","4.410707888658495",NULL
10448,"JIB","38.5842","-121.416","3.1947196415964436",NULL
10449,"JIB","30.6207","-97.6908","3.3665261128153103",NULL
10450,"JIB","33.4588","-112.03","3.2134147948750655",NULL
10451,"JIB","32.859","-96.6454","3.419823529393261",NULL
10452,"JIB","46.6146","-120.512","2.5925635924089434",NULL
10453,"JIB","33.949","-118.117","3.302404657569256",NULL
10454,"JIB","38.4597","-122.727","3.841421953443111",NULL
10455,"JIB","34.071","-117.489","4.287388995143583",NULL
10456,"JIB","32.7454","-97.0033","2.482128108561069",NULL
10457,"JIB","29.5093","-95.1881","2.8115852292953427",NULL
10458,"JIB","38.9217","-90.1785","4.963351526410244",NULL
10459,"JIB","32.8602","-97.3642","4.134935978764883",NULL
10460,"JIB","34.1081","-117.749","2.1832195062249706",NULL
10461,"JIB","32.433","-97.7944","2.251991094858135",NULL
10462,"JIB","33.8795","-117.924","3.288807487728952",NULL
10463,"JIB","29.3193","-96.0994","3.765824903443225",NULL
10464,"JIB","33.7904","-118.275","2.1681650511440944",NULL
10465,"JIB","32.8832","-96.8565","2.421159420090593",NULL
10466,"JIB","32.8644","-96.7121","4.268128809055632",NULL
10467,"JIB","34.0701","-117.436","3.8316170241634464",NULL
10468,"JIB","35.3233","-80.7322","4.2595039627602045",NULL
10469,"JIB","34.0179","-117.505","4.153421633970445",NULL
10470,"JIB","38.7744","-90.4904","4.241422734251188",NULL
10471,"JIB","29.6541","-95.0306","2.844458836281347",NULL
10472,"JIB","35.3155","-81.1893","3.1541081812536587",NULL
10473,"JIB","30.7755","-94.4147","4.493204336970681",NULL
10474,"JIB","35.8956","-86.8291","3.9532524191056035",NULL
10475,"JIB","32.7352","-96.874","4.689246964050618",NULL
10476,"JIB","32.7494","-96.8397","4.118048502429958",NULL
10477,"JIB","33.9022","-118.116","4.221091065209276",NULL
10478,"JIB","38.6542","-121.071","2.551547141745318",NULL
10479,"JIB","32.7439","-116.972","3.0253543311325615",NULL
10480,"JIB","32.9349","-97.2538","2.029330192776363",NULL
10481,"JIB","39.1425","-121.649","4.221398289390642",NULL
10482,"JIB","33.9431","-118.254","3.864812401970619",NULL
10483,"JIB","32.8553","-116.973","3.9439305808849827",NULL
10484,"JIB","38.343","-121.995","3.5402642564898184",NULL
10485,"JIB","34.1744","-97.1417","3.761441642248677",NULL
10486,"JIB","38.291","-121.307","3.6456037544300646",NULL
10487,"JIB","33.2127","-97.0909","4.556835077427664",NULL
10488,"JIB","37.908","-122.307","3.9475977522788783",NULL
10489,"JIB","34.9531","-120.419","3.05123750748369",NULL
10490,"JIB","29.0193","-95.4209","4.991516336924171",NULL
10491,"JIB","29.5348","-98.4108","2.8409544721205586",NULL
10492,"JIB","30.5424","-91.0286","4.698238031242101",NULL
10493,"JIB","40.5862","-122.352","2.501049615468733",NULL
10494,"JIB","29.9279","-95.6284","4.410773447152732",NULL
10495,"JIB","39.5358","-119.865","4.5546960565183285",NULL
10496,"JIB","29.7278","-95.5589","3.4880956898898225",NULL
10497,"JIB","38.6915","-90.3911","4.495299262744036",NULL
10498,"JIB","32.7141","-117.013","4.997778827701445",NULL
10499,"JIB","34.1375","-117.577","3.7237359590922425",NULL
10500,"JIB","43.5904","-116.313","4.932906904412318",NULL
10501,"JIB","33.1473","-117.108","2.1378000157742703",NULL
10502,"JIB","45.4471","-122.579","2.1483600723887673",NULL
10503,"JIB","36.0002","-115.106","2.6029841764711237",NULL
10504,"JIB","29.7756","-95.1864","3.559733650571642",NULL
10505,"JIB","34.0989","-117.872","4.159211243488595",NULL
10506,"JIB","35.3419","-80.7671","2.4812111125978036",NULL
10507,"JIB","32.9371","-117.101","2.4674832045552355",NULL
10508,"JIB","33.0414","-116.869","2.3367967079612706",NULL
10509,"JIB","33.5825","-112.134","3.13983774752984",NULL
10510,"JIB","33.5822","-112.151","3.040340594972287",NULL
10511,"JIB","33.8031","-117.947","3.746883524782236",NULL
10512,"JIB","47.1603","-122.434","2.820315941092495",NULL
10513,"JIB","29.5424","-98.5814","4.442281399991886",NULL
10514,"JIB","32.674","-114.444","3.055008669240828",NULL
10515,"JIB","38.596","-121.289","4.024774593321245",NULL
10516,"JIB","34.0768","-118.04","2.8853511337804916",NULL
10517,"JIB","38.2024","-122.158","3.4306186279528905",NULL
10518,"JIB","38.1655","-122.255","2.1392084448762643",NULL
10519,"JIB","29.5692","-97.9519","4.698860338304251",NULL
10520,"JIB","34.0188","-118.407","4.167618752146647",NULL
10521,"JIB","32.6794","-115.483","3.1857650137238",NULL
10522,"JIB","29.643","-95.2393","3.369333497216156",NULL
10523,"JIB","35.1185","-80.9558","3.757101874517231",NULL
10524,"JIB","29.9358","-95.4585","3.9170364077766973",NULL
10525,"JIB","48.7721","-122.461","4.554549102440943",NULL
10526,"JIB","40.1607","-122.227","4.281369637144697",NULL
10527,"JIB","36.0803","-119.041","3.093909754061047",NULL
10528,"JIB","37.6314","-122.075","4.021583135047707",NULL
10529,"JIB","37.3089","-121.901","4.990791500819326",NULL
10530,"JIB","34.0149","-118.13","2.2357531636772014",NULL
10531,"JIB","29.6743","-95.5688","3.0026311806840678",NULL
